Batch No,Main tag number,Entry Mass,Gender,Breed,Name,Mortality,Date,Mortality Report,Sold,Sale Batch,Sale date,Notes
54232 - FEEDLOT,26-01-05-149893,201,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68529,"February 6, 2026",
54232 - FEEDLOT,26-01-05-152489,262,Male,Braford,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-179751,195,Male,Braford,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171286,202,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171056,267,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-178383,217,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-184180,195,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-185016,198,Male,Bonsmara,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-179997,217,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171508,202,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-182467,199,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-172657,205,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-178460,200,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-118836,217,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-122411,228,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-182164,203,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-182223,197,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-152516,195,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-176211,218,Male,Braford,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-180367,244,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-182310,220,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-178883,199,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-183855,212,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-160369,239,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-145919,224,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-181140,235,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-156945,259,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-178953,195,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-177647,200,Male,Bonsmara,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-126217,228,Male,Afrikaner,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-182252,209,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-182264,214,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-130664,210,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-170999,192,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-182565,208,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-185048,222,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-181237,206,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-147270,175,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-179955,222,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-183109,261,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-182222,226,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171267,192,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-180185,213,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-178748,201,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-182332,245,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-180230,207,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-181097,221,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-182360,208,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-128594,197,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-178658,212,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-175760,206,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-183731,208,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-170920,222,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-181133,204,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-185249,198,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-121453,220,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171035,236,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171534,248,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-184175,196,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-172660,196,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-180553,197,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-182295,211,Male,Braford,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-150127,242,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171387,258,Male,Simmentaler,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-175594,247,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-160786,175,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-184294,206,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-117560,207,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-184736,207,Male,Simmentaler,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-178788,216,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-149474,213,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171138,220,Male,Braford,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-182244,216,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-144754,225,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-133282,215,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-178710,202,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-147148,199,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-189453,194,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-183326,235,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171503,238,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-149950,219,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-181043,225,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-186366,198,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-124115,221,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-178715,205,Male,Boran,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-182245,216,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-184322,226,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-182454,228,Female,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171459,232,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-179804,234,Male,Brahman Cross,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-117602,193,Male,Simmentaler,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-117097,201,Male,Brahman Cross,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-176684,216,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-185040,193,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-186199,212,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-177709,183,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-178959,264,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171877,199,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-182364,202,Male,Bovelder,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-153155,217,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-118488,191,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-178724,220,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-157694,240,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-119903,206,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-130385,218,Male,Brahman Cross,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-189493,204,Male,Brahman Cross,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-179900,221,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-186368,220,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171291,201,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-170895,245,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-157313,203,Male,Braunvieh,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171833,194,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-186345,266,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-177991,233,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-184316,233,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171105,218,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171186,220,Male,Brahman Cross,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-156160,233,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171705,192,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171528,208,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-178526,208,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171202,217,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-118075,221,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-175304,203,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54232 - FEEDLOT,26-01-05-171031,219,Male,Brahman,Batch 1012 - SVC Farming,,,,checked,68530,"February 19, 2026",
54236 - FEEDLOT,26-01-05-172452,190,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-155474,163,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-130285,161,Female,Braunvieh,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-176136,215,Male,Braunvieh,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-171276,210,Male,Simmentaler,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-172266,166,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-180456,152,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-122749,198,Male,Bonsmara,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-153204,171,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-177827,223,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-173439,183,Male,Brahman Cross,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-149594,219,Male,Akaushi,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-175390,178,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-160764,148,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-171617,286,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-180346,282,Female,Charolais,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-175468,243,Male,Brangus,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-176186,225,Female,Hugenot,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-131220,194,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-144387,226,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-150559,184,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-160195,182,Male,Beefmaster,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-176986,137,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-119764,194,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-180168,177,Female,Braunvieh,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-152534,226,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-118173,223,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-153599,185,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-176404,173,Female,Braunvieh,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-121855,265,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-156171,188,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-182446,170,Male,Brangus,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-149392,177,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-119463,159,Male,Bonsmara,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-151369,224,Female,Bonsmara,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-144003,216,Female,Ayrshire,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-125106,186,Female,Simbra,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-173016,187,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-160597,198,Male,Braford,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-173153,182,Female,Braunvieh,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-172369,263,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-179999,226,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-121605,180,Male,Brahman Cross,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-148524,221,Male,Brangus,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-186400,236,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-174633,256,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-180354,191,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-174144,236,Female,Simmentaler,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-176453,246,Female,Brahman Cross,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-147259,195,Male,Boran,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-123792,216,Female,Bonsmara,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-121644,223,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-134128,202,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-124199,173,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-150588,263,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-172964,159,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-174024,225,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-182188,256,Male,Simbra,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-183173,212,Female,Bonsmara,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-176857,242,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-125062,243,Male,Brahman Cross,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-175737,201,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-175576,260,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-175868,212,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-128732,213,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-150494,186,Male,Bonsmara,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-172745,164,Male,Bonsmara,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-173495,249,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-153935,225,Male,Braford,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-176137,223,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-176384,171,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-143886,161,Female,Ayrshire,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-117098,225,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-125895,201,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-157577,212,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-174534,277,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-156178,175,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-175553,267,Male,Braunvieh,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-153367,212,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-182452,181,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-174248,213,Male,Bonsmara,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-177252,194,Female,Simmentaler,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-122424,221,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-158601,185,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-154927,142,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-131120,242,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-153687,175,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-149927,227,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
